Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,1.5908787915039062,0.8031130420918368,88.5,99.47
2,0.8315891156005859,0.8509845344387755,89.21,99.59
3,0.5989016436767578,0.8585578762755102,89.86,99.64
4,0.5149640472412109,0.8628029336734694,90.35,99.64
5,0.4681764700317383,0.8643176020408163,90.62,99.67
6,0.43506527862548827,0.8693997130102041,90.83,99.69
7,0.41506438354492187,0.8713129783163265,90.88000000000001,99.71
8,0.4038955621337891,0.8725685586734694,91.01,99.72
9,0.3898216491699219,0.8733657525510204,91.14,99.72999999999999
10,0.3853123648071289,0.8751992984693877,91.25999999999999,99.74
11,0.3828478094482422,0.8735650510204082,91.32000000000001,99.75
12,0.3787668313598633,0.8749601403061225,91.43,99.77000000000001
13,0.36971108581542966,0.8786870216836735,91.49000000000001,99.78
14,0.3673099987792969,0.8774115114795918,91.58,99.8
15,0.3604930062866211,0.8801419005102041,91.61,99.8
16,0.364310954284668,0.8778499681122449,91.7,99.8
17,0.35475758270263674,0.8813177614795918,91.66,99.81
18,0.3567198529052734,0.8788863201530612,91.61,99.8
19,0.35428302337646483,0.8788265306122449,91.69,99.79
20,0.3527632711791992,0.8803013392857143,91.84,99.79
21,0.3513034976196289,0.8796037946428571,91.81,99.8
22,0.3460014682006836,0.8819355867346939,91.69,99.8
23,0.34516462829589845,0.8832708864795918,91.85,99.81
24,0.3469722367858887,0.8815569196428571,91.84,99.82
25,0.3492281221008301,0.8816167091836735,91.9,99.81
26,0.34841940795898435,0.8812380420918368,91.88,99.8
27,0.3445915139770508,0.8826929209183674,91.83,99.82
28,0.3428049694824219,0.8831513073979592,91.95,99.83
29,0.3398736177062988,0.8842275191326531,91.97999999999999,99.83
30,0.34323504089355467,0.8834103954081632,92.04,99.81
31,0.3395979159545898,0.8841677295918368,91.99000000000001,99.81
32,0.3421386926269531,0.8832509566326531,92.09,99.81
33,0.3348143914794922,0.8854033801020408,92.09,99.81
34,0.33935833984375,0.8835100446428571,92.12,99.79
35,0.3370625801086426,0.8848852040816326,92.17999999999999,99.82
36,0.3365364434814453,0.8848852040816326,92.10000000000001,99.82
37,0.33562619842529295,0.8847855548469388,92.14,99.81
