Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,1.4619901818847656,0.6554129464285714,75.28,98.14
2,0.9174504022216797,0.71875,77.28,98.61999999999999
3,0.8071607135009765,0.7328603316326531,78.21000000000001,98.75
4,0.7694941076660157,0.7408322704081632,79.06,98.92999999999999
5,0.744450717163086,0.7464126275510204,79.5,98.99
6,0.7204463500976562,0.7511160714285714,80.02,99.03
7,0.7045391693115234,0.7527901785714286,80.34,99.08
8,0.6983117779541016,0.7560188137755102,80.67,99.13
9,0.6977464538574218,0.7544642857142857,81.17,99.17
10,0.6927437582397461,0.7574936224489796,81.21000000000001,99.16
11,0.6783565460205078,0.7627152423469388,81.67999999999999,99.19
12,0.6868133111572265,0.7589684311224489,81.83,99.29
13,0.6738521282958985,0.7642697704081632,81.95,99.26
14,0.675911662902832,0.7625159438775511,82.15,99.31
15,0.6665107275390625,0.7653858418367347,82.21000000000001,99.26
16,0.6623513104248047,0.7644292091836735,82.02000000000001,99.33
17,0.6631571173095703,0.7671396683673469,82.49,99.36
18,0.6650253326416016,0.7669403698979592,82.59,99.33
19,0.6615070059204101,0.7655452806122449,82.39999999999999,99.31
20,0.6494994659423828,0.7703284438775511,82.64,99.39
21,0.6552817572021484,0.7687340561224489,82.86,99.36
22,0.6503458337402344,0.7712053571428571,82.85,99.37
23,0.6547171029663086,0.7674186862244898,82.87,99.33999999999999
24,0.6520286822509765,0.7710060586734694,82.89,99.4
25,0.6498013259887695,0.7686144770408163,83.16,99.4
26,0.6472630929565429,0.7706871811224489,83.2,99.33999999999999
27,0.6441613470458984,0.7725207270408163,83.36,99.39
28,0.6408063348388672,0.7746332908163265,83.39,99.4
29,0.6418124279785157,0.7775829081632653,83.47,99.36
30,0.642859231262207,0.7743941326530612,83.13000000000001,99.37
31,0.6445155722045899,0.7751913265306123,83.33,99.39
32,0.6427591256713867,0.7759486607142857,83.53,99.36
33,0.642190869140625,0.7746731505102041,83.35000000000001,99.33999999999999
34,0.6393592547607422,0.7752710459183674,83.42,99.38
35,0.6319505615234375,0.7794164540816326,83.48,99.4
36,0.6291823959350586,0.7782605229591837,83.58,99.39
37,0.6343200628662109,0.7759885204081632,83.41,99.36
38,0.6394467370605469,0.7760682397959183,83.56,99.39
39,0.6292643179321289,0.7779416454081632,83.71,99.39
40,0.6278951434326172,0.7797353316326531,83.39,99.33999999999999
41,0.6361090905761718,0.7780213647959183,83.62,99.35000000000001
42,0.6295206262207032,0.7809311224489796,83.45,99.38
43,0.6339326544189453,0.7759885204081632,83.95,99.41
44,0.6345495437622071,0.7755899234693877,83.88,99.45
45,0.6330840112304688,0.7775031887755102,84.03,99.41
46,0.6280500280761718,0.7784199617346939,83.63000000000001,99.36
47,0.6270942749023437,0.7794961734693877,83.76,99.4
48,0.6323138226318359,0.7779815051020408,83.91999999999999,99.45
49,0.6197745672607422,0.7810905612244898,83.47,99.39
50,0.6269613217163086,0.7774234693877551,84.0,99.42
51,0.623173921508789,0.7810905612244898,83.95,99.41
52,0.6230732263183594,0.7787388392857143,83.8,99.4
53,0.6180702960205078,0.7833227040816326,83.91,99.4
54,0.6310706118774414,0.7779017857142857,83.67999999999999,99.38
55,0.6216634832763672,0.7802933673469388,84.08,99.41
56,0.6267134664916992,0.7797353316326531,83.81,99.37
57,0.6291998931884766,0.7796157525510204,83.94,99.33
58,0.6177296716308593,0.7821667729591837,83.93,99.41
59,0.6096069818115234,0.7828842474489796,84.14,99.44
60,0.6286907104492188,0.7783402423469388,84.15,99.39
61,0.6137691766357422,0.7867107780612245,84.15,99.41
62,0.6102622903442383,0.7838408801020408,84.13000000000001,99.47
63,0.6128984246826172,0.7832828443877551,84.17999999999999,99.48
64,0.6226106127929687,0.7803332270408163,83.89999999999999,99.42999999999999
65,0.6236160736083984,0.7824059311224489,84.22,99.4
66,0.6187084786987305,0.7822066326530612,83.96000000000001,99.45
67,0.6173927905273437,0.7829241071428571,84.08,99.36
68,0.6263364425659179,0.7805723852040817,84.2,99.41
69,0.6205625180053711,0.7816485969387755,84.22,99.42
70,0.622429697265625,0.7795758928571429,84.28999999999999,99.47
71,0.6139544885253906,0.7807716836734694,84.03,99.42
72,0.6217600210571289,0.7803730867346939,84.08,99.44
73,0.6219754562377929,0.7819674744897959,84.03,99.42999999999999
74,0.623666266784668,0.7767458545918368,84.08,99.37
75,0.6152953967285156,0.782844387755102,83.99,99.42999999999999
76,0.6210958676147461,0.7823660714285714,84.28,99.44
