Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,2.106110583496094,0.5953125,81.16,99.02
2,1.6399893615722656,0.76328125,82.35,99.06
3,1.3051547912597656,0.7748046875,83.45,99.03
4,1.0885015899658204,0.7845703125,83.89999999999999,99.11999999999999
5,0.9442145416259765,0.7875,84.27,99.18
6,0.8517898345947266,0.7908203125,84.67,99.22
7,0.784865707397461,0.7912109375,85.14,99.22
8,0.717670541381836,0.804296875,85.59,99.35000000000001
9,0.6871300903320312,0.7970703125,85.92,99.42999999999999
10,0.6745825622558593,0.797265625,86.13,99.42999999999999
11,0.653818115234375,0.798828125,86.33,99.45
12,0.6284615509033203,0.805078125,86.56,99.47
13,0.6089294219970703,0.8064453125,86.68,99.48
14,0.606951155090332,0.7986328125,86.98,99.46000000000001
15,0.5768836380004883,0.8115234375,87.0,99.53
16,0.5721886779785156,0.8083984375,87.11,99.53999999999999
17,0.5464402725219727,0.8216796875,87.29,99.57000000000001
18,0.561600929260254,0.809375,87.25,99.59
19,0.5450543350219726,0.8171875,87.32,99.57000000000001
20,0.5452476974487305,0.8123046875,87.5,99.63
21,0.5384597763061524,0.813671875,87.45,99.58
22,0.543531364440918,0.814453125,87.63,99.63
23,0.520689697265625,0.819140625,87.72999999999999,99.61
24,0.5162681045532227,0.81953125,87.69,99.61
25,0.5101905410766602,0.81875,87.83,99.63
26,0.5061245300292969,0.8197265625,87.83999999999999,99.61
27,0.5062296340942383,0.821875,87.88,99.64
28,0.49684134521484374,0.824609375,87.83,99.62
29,0.48585121307373047,0.8251953125,88.07000000000001,99.63
30,0.499754313659668,0.8216796875,88.14,99.65
31,0.5006100051879883,0.82109375,88.1,99.63
32,0.480376513671875,0.8263671875,88.1,99.65
33,0.4791115417480469,0.828515625,88.28,99.64
34,0.499881982421875,0.8189453125,88.23,99.63
35,0.4714033996582031,0.82890625,88.42999999999999,99.65
36,0.48471278839111326,0.823828125,88.4,99.63
37,0.4873902053833008,0.8248046875,88.48,99.65
38,0.4615118118286133,0.8263671875,88.5,99.66000000000001
39,0.4746416305541992,0.8248046875,88.41,99.65
40,0.47311530151367187,0.827734375,88.5,99.64
41,0.4691824066162109,0.82890625,88.53999999999999,99.66000000000001
42,0.469777880859375,0.82734375,88.49000000000001,99.65
43,0.4539836868286133,0.834375,88.52,99.65
44,0.45665322265625,0.828515625,88.62,99.67
45,0.44807332763671875,0.832421875,88.72,99.66000000000001
46,0.45714348907470703,0.8328125,88.62,99.65
47,0.467775422668457,0.82421875,88.59,99.64
48,0.4590293380737305,0.83125,88.63,99.66000000000001
49,0.4529134582519531,0.8306640625,88.84,99.66000000000001
50,0.45058995513916017,0.8296875,88.64,99.65
51,0.4578067153930664,0.827734375,88.71,99.67
52,0.4416615509033203,0.8376953125,88.62,99.67
53,0.45155810546875,0.83125,88.85,99.66000000000001
54,0.46391369934082033,0.824609375,88.8,99.67
55,0.4378075759887695,0.833203125,88.85,99.66000000000001
56,0.4314784912109375,0.8412109375,88.82,99.67
57,0.4483163619995117,0.833984375,88.9,99.64
58,0.45727294921875,0.8333984375,88.79,99.68
59,0.4427851287841797,0.834765625,88.7,99.65
60,0.46715124053955076,0.8259765625,88.85,99.66000000000001
61,0.4299689224243164,0.83828125,89.03999999999999,99.66000000000001
62,0.4285791229248047,0.8400390625,88.92,99.67
63,0.4435469467163086,0.8357421875,88.92,99.66000000000001
64,0.4423074798583984,0.8326171875,88.91,99.67
65,0.4495139434814453,0.8283203125,88.9,99.65
66,0.4364247924804687,0.8416015625,88.92999999999999,99.66000000000001
67,0.43901471405029296,0.834765625,88.96,99.66000000000001
68,0.41713102416992187,0.8435546875,88.88000000000001,99.68
69,0.4216257110595703,0.8384765625,88.94999999999999,99.68
70,0.42663065490722657,0.8375,89.01,99.69
71,0.42976691284179686,0.84140625,88.94999999999999,99.69
72,0.423172395324707,0.8404296875,89.0,99.68
73,0.43437855682373044,0.8376953125,88.92,99.67
