Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,1.1841146783447265,0.7578324298469388,83.55,99.26
2,0.6551968341064454,0.8036910076530612,85.69,99.56
3,0.5749237585449218,0.8130381058673469,86.53999999999999,99.59
4,0.5440028799438477,0.8188376913265306,86.98,99.69
5,0.523995609741211,0.8229432397959183,87.26,99.68
6,0.5116469902038574,0.8248166454081632,87.6,99.65
7,0.501117163848877,0.8283840880102041,87.81,99.75
8,0.4970437828063965,0.8303172831632653,87.89,99.71
9,0.48838832397460935,0.8313934948979592,88.14999999999999,99.72999999999999
10,0.48774308502197267,0.831672512755102,88.26,99.72999999999999
11,0.48425296844482424,0.8329280931122449,88.44999999999999,99.72
12,0.4739616445922852,0.8357182716836735,88.36,99.72999999999999
13,0.4753947964477539,0.8369937818877551,88.52,99.72999999999999
14,0.47244326980590823,0.8369937818877551,88.53,99.72
15,0.4697630204772949,0.8375518176020408,88.62,99.72
16,0.4727232498168945,0.8372528698979592,88.55,99.72999999999999
17,0.46636367309570315,0.836555325255102,88.64,99.72999999999999
18,0.4637569480895996,0.8385483099489796,88.58,99.72
19,0.4639549008178711,0.8387476084183674,88.87,99.72999999999999
20,0.46424130767822264,0.8388273278061225,89.03999999999999,99.72
21,0.4634553364562988,0.8380301339285714,88.84,99.78
22,0.4663560272216797,0.8381098533163265,88.69,99.74
23,0.4639895018005371,0.8398238201530612,88.96,99.74
24,0.46131402130126953,0.8387276785714286,89.03,99.72999999999999
25,0.45552843612670896,0.8417769451530612,89.09,99.72999999999999
26,0.4590947880554199,0.8405811543367347,88.83,99.77000000000001
27,0.4603772654724121,0.8389469068877551,89.12,99.72
28,0.452811502532959,0.8410594706632653,89.09,99.72999999999999
29,0.4542832455444336,0.8419563137755102,89.05,99.75
30,0.452146143951416,0.8413384885204082,88.92,99.72999999999999
31,0.45133911056518555,0.8427335778061225,89.03999999999999,99.76
32,0.4565546269226074,0.8415975765306123,89.05,99.77000000000001
33,0.45563000930786135,0.8417171556122449,89.07000000000001,99.71
34,0.45978807388305665,0.8404217155612245,89.05999999999999,99.74
35,0.45327736022949217,0.8426139987244898,89.25,99.74
36,0.4542405337524414,0.841179049744898,89.12,99.76
37,0.45383174362182616,0.8424346301020408,89.17,99.75
38,0.4486981721496582,0.8423349808673469,89.22,99.72999999999999
39,0.45026691299438476,0.8441685267857143,89.36,99.76
40,0.4501512742614746,0.843391262755102,89.41,99.75
41,0.45349920333862304,0.8425342793367347,89.42,99.74
42,0.451763815612793,0.8420360331632653,89.03,99.76
43,0.4486278489685059,0.8419164540816326,89.3,99.76
44,0.4496966310119629,0.8436902104591837,89.35,99.81
45,0.4480767724609375,0.8424944196428571,89.39,99.72999999999999
46,0.44562194259643556,0.8439492984693877,89.21,99.71
47,0.44765904296875,0.8434311224489796,89.1,99.74
48,0.4491488610839844,0.8441485969387755,89.28,99.72999999999999
49,0.4466429516601563,0.8451450892857143,89.52,99.72999999999999
50,0.446762520904541,0.8428730867346939,89.38000000000001,99.77000000000001
51,0.4457355328369141,0.8438695790816326,89.34,99.79
52,0.44321193954467775,0.8445671237244898,89.35,99.77000000000001
53,0.44608696792602537,0.8441485969387755,89.47,99.76
54,0.4508669940185547,0.8430125956632653,89.49000000000001,99.76
55,0.4424269499206543,0.8453643176020408,89.51,99.77000000000001
56,0.4420914434814453,0.8469587053571429,89.57000000000001,99.79
57,0.4451401446533203,0.8445471938775511,89.48,99.74
58,0.4406927624511719,0.8460020727040817,89.47,99.78
59,0.4457496160888672,0.8433314732142857,89.47,99.78
60,0.44793866317749026,0.8436902104591837,89.45,99.78
61,0.4426877717590332,0.8466597576530612,89.45,99.74
62,0.44240061965942384,0.8443877551020408,89.58,99.75
63,0.4399076124572754,0.8465202487244898,89.58,99.78
64,0.4468609848022461,0.8443279655612245,89.64,99.77000000000001
65,0.44480198165893553,0.8447863520408163,89.39,99.75
66,0.4376601609802246,0.8469387755102041,89.58,99.72999999999999
67,0.4435002279663086,0.8456234056122449,89.53,99.77000000000001
68,0.4426488037109375,0.846061862244898,89.60000000000001,99.75
69,0.4396236729431152,0.8462810905612245,89.61,99.77000000000001
70,0.44333430419921876,0.8454241071428571,89.38000000000001,99.76
71,0.43943046585083007,0.8461017219387755,89.56,99.79
72,0.44518715759277344,0.8430125956632653,89.58,99.77000000000001
73,0.4445518524169922,0.8425741390306123,89.57000000000001,99.75
74,0.439792978515625,0.8461814413265306,89.58,99.76
75,0.441059393157959,0.8453045280612245,89.42,99.72999999999999
76,0.44327876373291014,0.8444874043367347,89.46,99.75
77,0.4479303244018555,0.8440290178571429,89.63,99.77000000000001
78,0.4445507658386231,0.8443478954081632,89.61,99.77000000000001
79,0.44301046432495117,0.8450454400510204,89.52,99.74
80,0.4431791522216797,0.8443279655612245,89.64999999999999,99.74
81,0.4397505577087402,0.8462810905612245,89.48,99.75
82,0.4433251516723633,0.8432517538265306,89.53,99.75
83,0.4386667826843262,0.8464803890306123,89.47,99.77000000000001
84,0.4456317601013184,0.8442283163265306,89.56,99.76
85,0.44315414779663087,0.8439692283163265,89.56,99.72
86,0.44003140060424806,0.8456632653061225,89.49000000000001,99.78
87,0.44298646896362304,0.8439492984693877,89.75,99.77000000000001
88,0.44316652511596677,0.8439492984693877,89.48,99.76
89,0.44355705444335936,0.8459622130102041,89.45,99.76
90,0.43953755508422854,0.8474968112244898,89.51,99.77000000000001
91,0.44317247482299804,0.8452646683673469,89.49000000000001,99.76
92,0.4426191519165039,0.8456433354591837,89.60000000000001,99.76
93,0.43976449859619143,0.8454838966836735,89.62,99.79
94,0.44023717697143555,0.8445671237244898,89.57000000000001,99.75
95,0.4422680307006836,0.8443080357142857,89.52,99.77000000000001
96,0.4376436003112793,0.8460817920918368,89.75,99.78
97,0.44242646484375,0.8452248086734694,89.5,99.79
98,0.4402603924560547,0.847297512755102,89.71000000000001,99.81
99,0.43952399459838865,0.8456234056122449,89.68,99.8
100,0.4376237103271484,0.8464604591836735,89.48,99.77000000000001
101,0.43463100296020507,0.8465999681122449,89.62,99.78
102,0.43577698593139647,0.8483936543367347,89.64,99.79
103,0.4357201963806152,0.8473573022959183,89.59,99.79
104,0.4404709114074707,0.8456632653061225,89.51,99.77000000000001
105,0.4332208592224121,0.8471580038265306,89.7,99.8
106,0.4336317224121094,0.8478754783163265,89.71000000000001,99.78
107,0.43522731216430666,0.8465401785714286,89.67,99.78
108,0.4401133633422852,0.8457629145408163,89.62,99.78
109,0.44227271011352537,0.8458027742346939,89.58,99.74
110,0.4417998864746094,0.8465601084183674,89.73,99.77000000000001
111,0.43684844497680664,0.8469387755102041,89.60000000000001,99.79
112,0.4414859315490723,0.8449258609693877,89.68,99.78
113,0.4356588003540039,0.8475167410714286,89.58,99.77000000000001
114,0.4384613905334473,0.8465003188775511,89.74,99.75
115,0.4399408721923828,0.8464405293367347,89.71000000000001,99.76
116,0.4383890446472168,0.8467394770408163,89.58,99.75
117,0.43690436157226564,0.8479950573979592,89.68,99.79
118,0.4382809564208984,0.8447265625,89.82,99.78
119,0.4386649021911621,0.8471779336734694,89.71000000000001,99.74
120,0.43858035705566406,0.8464006696428571,89.78,99.77000000000001
121,0.43475282104492186,0.8489516900510204,89.62,99.75
122,0.4386261199951172,0.8472775829081632,89.53999999999999,99.75
123,0.432675657043457,0.8503069196428571,89.58,99.79
124,0.44251755767822265,0.8455237563775511,89.69,99.7
125,0.4408208921813965,0.8450454400510204,89.60000000000001,99.77000000000001
126,0.4351190034484863,0.848274075255102,89.61,99.76
127,0.4331137840270996,0.8488121811224489,89.57000000000001,99.79
128,0.4343659016418457,0.8477160395408163,89.60000000000001,99.76
129,0.43793917190551757,0.8457828443877551,89.69,99.77000000000001
130,0.437671170501709,0.8472377232142857,89.60000000000001,99.72999999999999
131,0.43942580978393553,0.8468191964285714,89.53999999999999,99.76
132,0.4399850756072998,0.845344387755102,89.68,99.77000000000001
133,0.43854119354248045,0.8458426339285714,89.64999999999999,99.77000000000001
134,0.43924611862182616,0.8470982142857143,89.67,99.76
135,0.4346626400756836,0.8470184948979592,89.75,99.74
136,0.44236811248779295,0.8454639668367347,89.60000000000001,99.72999999999999
137,0.43935603546142576,0.8466796875,89.53999999999999,99.77000000000001
138,0.43729942932128907,0.8453244579081632,89.67,99.79
139,0.4371580261230469,0.8470583545918368,89.77000000000001,99.79
140,0.43607782943725587,0.8479950573979592,89.7,99.79
141,0.43244559844970704,0.84765625,89.73,99.78
142,0.4347379444885254,0.8470782844387755,89.69,99.77000000000001
143,0.4389322271728516,0.8454440369897959,89.77000000000001,99.77000000000001
144,0.4373678562927246,0.8464604591836735,89.62,99.72999999999999
145,0.4362105206298828,0.8457828443877551,89.66,99.74
146,0.4398058708190918,0.8466398278061225,89.73,99.78
147,0.43501350189208987,0.8475964604591837,89.58,99.75
148,0.43388520477294923,0.848014987244898,89.68,99.75
149,0.43788015197753904,0.8451450892857143,89.66,99.77000000000001
150,0.43501389877319335,0.8466398278061225,89.67,99.77000000000001
151,0.4363623799133301,0.8463608099489796,89.53999999999999,99.76
152,0.43993970947265626,0.8457629145408163,89.64999999999999,99.76
153,0.43417495025634767,0.8477758290816326,89.72,99.79
154,0.4371309420776367,0.8465999681122449,89.59,99.77000000000001
155,0.43942504287719725,0.8464405293367347,89.59,99.77000000000001
156,0.43602431121826174,0.8460817920918368,89.7,99.75
157,0.4331272727966309,0.8475566007653061,89.7,99.78
158,0.4351580204772949,0.8458027742346939,89.61,99.77000000000001
159,0.43674589309692385,0.8455038265306123,89.73,99.74
160,0.4366539695739746,0.8469387755102041,89.63,99.76
161,0.43755066528320313,0.8455237563775511,89.68,99.75
162,0.43500137786865234,0.847038424744898,89.7,99.77000000000001
163,0.4366946278381348,0.8459024234693877,89.63,99.76
164,0.43568865615844726,0.8477957589285714,89.63,99.77000000000001
165,0.4327751210021973,0.8476961096938775,89.62,99.77000000000001
166,0.43648439758300783,0.8461814413265306,89.66,99.79
167,0.43462044952392576,0.8462611607142857,89.78,99.78
168,0.43604329803466796,0.8467594068877551,89.66,99.81
169,0.43503428787231446,0.8467793367346939,89.7,99.77000000000001
170,0.4296043260955811,0.8471181441326531,89.75999999999999,99.8
171,0.4390314274597168,0.84765625,89.8,99.78
172,0.4347925032043457,0.8482940051020408,89.62,99.76
173,0.4345793002319336,0.847297512755102,89.71000000000001,99.79
174,0.42831722244262693,0.849968112244898,89.71000000000001,99.81
175,0.43532691009521485,0.8471181441326531,89.74,99.8
176,0.4354667736816406,0.8469786352040817,89.64999999999999,99.78
177,0.43437790756225586,0.8485132334183674,89.7,99.79
178,0.43270687545776365,0.8462810905612245,89.62,99.8
179,0.4325968962097168,0.8490513392857143,89.78,99.78
180,0.42665561492919923,0.8510443239795918,89.57000000000001,99.78
181,0.4309855758666992,0.8483737244897959,89.61,99.79
182,0.43623998046875,0.8473174426020408,89.82,99.79
183,0.4301500035095215,0.8489118303571429,89.61,99.79
184,0.4312409426879883,0.8484733737244898,89.67,99.78
185,0.435032884979248,0.8473373724489796,89.67,99.8
186,0.4351956475830078,0.8482541454081632,89.73,99.75
187,0.4348913427734375,0.8485331632653061,89.81,99.78
188,0.4336563177490234,0.8488321109693877,89.66,99.77000000000001
189,0.4339908038330078,0.8484534438775511,89.71000000000001,99.76
190,0.43525761322021483,0.8459622130102041,89.86,99.77000000000001
191,0.4392864611816406,0.8477558992346939,89.77000000000001,99.77000000000001
192,0.4431161248779297,0.8455436862244898,89.62,99.81
193,0.43874428894042966,0.8483338647959183,89.77000000000001,99.82
