Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,1.555115692138672,0.5884765625,72.65,98.18
2,0.9462564147949218,0.695703125,73.91,98.24000000000001
3,0.8400787231445312,0.7048828125,75.66000000000001,98.42
4,0.8255947296142578,0.713671875,76.64,98.55000000000001
5,0.7701071807861328,0.724609375,76.47,98.61999999999999
6,0.7597108947753907,0.726953125,77.28,98.87
7,0.7693876495361328,0.72265625,77.4,98.94
8,0.7556796173095703,0.728125,78.41,98.94
9,0.7429858520507813,0.7330078125,78.57,99.00999999999999
10,0.7312017150878907,0.73671875,78.67,98.97
11,0.7356678161621094,0.737109375,78.57,98.96000000000001
12,0.7120196655273437,0.740625,78.93,98.89
13,0.736386117553711,0.729296875,79.17999999999999,98.96000000000001
14,0.7281709991455078,0.7345703125,79.23,98.99
15,0.7050191680908203,0.7408203125,79.59,99.1
16,0.7007981048583984,0.7416015625,79.82000000000001,99.11999999999999
17,0.7085224273681641,0.74375,80.43,99.26
18,0.6766932891845703,0.7509765625,80.14,99.16
19,0.6925875671386719,0.746484375,80.24,99.11
20,0.6774135009765625,0.7517578125,79.82000000000001,99.06
21,0.6913237579345703,0.7564453125,79.77,98.98
22,0.7005148193359375,0.74921875,80.17999999999999,99.16
23,0.6857651245117188,0.7498046875,80.38,99.1
24,0.6935201721191406,0.7431640625,80.32000000000001,99.15
25,0.6931216339111328,0.7515625,79.95,99.13
26,0.671129345703125,0.758203125,80.02,99.13
27,0.6781228515625,0.7462890625,80.41,99.09
28,0.6805347381591796,0.748828125,80.31,99.19
29,0.6786089569091797,0.751953125,80.35,99.11999999999999
30,0.6772042388916015,0.7498046875,80.61,99.19
31,0.6639276824951171,0.7591796875,80.93,99.27
32,0.674385888671875,0.75,80.21000000000001,99.17
33,0.6801234954833985,0.7521484375,81.07,99.17
34,0.667004623413086,0.75859375,81.03,99.17
35,0.6584435485839844,0.7583984375,80.97,99.16
36,0.6541266906738281,0.75859375,80.84,99.26
37,0.6596046936035156,0.75546875,80.58999999999999,99.13
