Epoch,Loss
1,5.5459026220703125
2,5.237688491210937
3,5.140796320800781
4,5.077308012695313
5,5.027203264160156
6,4.989731066894532
7,4.956425983886719
8,4.929178977050781
9,4.916508322753907
10,4.900224250488281
11,4.883172585449219
12,4.872978596191406
13,4.860867280273437
14,4.858077619628906
15,4.8453162744140625
16,4.839325461425782
17,4.83670794921875
18,4.825906513671875
19,4.819962622070313
20,4.823206599121094
21,4.813294013671875
22,4.810889816894531
23,4.803968369140625
24,4.80201220703125
25,4.796884226074218
26,4.796248332519531
27,4.793219309082032
28,4.789631274414062
29,4.782817307128906
30,4.782396027832031
31,4.780554846191406
32,4.773651921386719
33,4.770507526855469
34,4.7662683203125
35,4.767555710449218
36,4.764489514160156
37,4.762388291015625
38,4.759500798339844
39,4.762021760253906
40,4.753720600585938
41,4.751436677246094
42,4.752524465332031
43,4.74754267578125
44,4.745633010253906
45,4.746043125
46,4.741971923828125
47,4.7395845068359375
48,4.741572375488281
49,4.738212097167969
50,4.73382912109375
51,4.7335799145507815
52,4.734619069824219
53,4.73080966796875
54,4.732145966796875
55,4.730050202636718
56,4.727529543457031
57,4.723424641113281
58,4.72295083984375
59,4.728265756835937
60,4.725241037597656
61,4.722494523925781
62,4.7241453295898435
63,4.719343747558594
64,4.713573857421875
65,4.714324226074218
66,4.711666015625
67,4.712834951171875
68,4.710415788574219
69,4.709855893554687
70,4.711633576660156
71,4.707420861816407
72,4.704872263183594
73,4.706249099121094
74,4.704119016113281
75,4.703297487792969
76,4.700026435546875
77,4.704844582519531
78,4.700931931152343
79,4.698057041015625
80,4.697739663085938
81,4.69590494140625
82,4.700354645996094
83,4.700730537109375
84,4.694184792480469
85,4.693618068847656
86,4.694373793945313
87,4.693603586425781
88,4.688495639648438
89,4.690218754882813
90,4.688479455566406
91,4.687001984863281
92,4.686483725585937
93,4.685425319824219
94,4.6834047827148435
95,4.686544450683594
96,4.68431994140625
97,4.682375100097656
98,4.681302846679688
99,4.68204697265625
100,4.686213474121094
101,4.680090434570313
102,4.681197670898437
103,4.680181901855469
104,4.675463579101563
105,4.672897790527344
106,4.678072780761719
107,4.676053491210937
108,4.675155485839844
109,4.673911328125
110,4.674654963378906
111,4.670772294921875
112,4.6706219604492185
113,4.673052138671875
114,4.671445456542969
115,4.669570444335937
116,4.671111069335938
117,4.666049113769532
118,4.668524250488281
119,4.667097021484375
120,4.666510129394531
121,4.669074829101563
122,4.669244287109375
123,4.667542353515625
124,4.664116782226563
125,4.665224956054687
126,4.663071770019531
127,4.6661741552734375
128,4.662568825683594
129,4.665485815429688
130,4.660626032714844
131,4.662291005859375
132,4.660460920410157
133,4.660844052734375
134,4.659794621582031
135,4.658552443847657
136,4.656485244140625
137,4.658542180175782
138,4.6554208666992185
139,4.657532229003906
140,4.657620124511719
141,4.658317592773438
142,4.658370068359375
143,4.6534878125
144,4.651281999511719
145,4.655614926757813
146,4.656346047363281
147,4.65494328125
148,4.651283349609375
149,4.65124576171875
150,4.649613654785156
151,4.6510791772460935
152,4.6520646875
153,4.651788642578125
154,4.648460239257813
155,4.649229367675781
156,4.648604582519531
157,4.648493305664062
158,4.645767087402343
159,4.645847375488281
160,4.646330163574219
161,4.64392734375
162,4.643194504394531
163,4.644966821289063
164,4.6462858349609375
165,4.646107067871093
166,4.646420771484375
167,4.645960905761719
168,4.645514028320313
169,4.641612878417969
170,4.642938894042969
171,4.6436571875
172,4.64194677734375
173,4.6397987866210935
174,4.6392433178710935
175,4.642005534667969
176,4.6394847290039065
177,4.641740732421875
178,4.638792485351562
179,4.637189990234375
180,4.638540222167968
181,4.63982935546875
182,4.6391636328125
183,4.63816455078125
184,4.6348171875
185,4.636087749023438
186,4.6308864233398435
187,4.63294515625
188,4.636040754394531
189,4.635524797363281
190,4.636286032714843
191,4.636852934570313
192,4.635521577148437
193,4.633043896484375
194,4.63456130859375
195,4.632386552734375
196,4.633664033203125
197,4.6319940356445315
198,4.631522434082031
199,4.630410925292969
200,4.631259001464843
201,4.6307557275390625
202,4.630878791503906
203,4.632974436035156
204,4.627533913574219
205,4.630475009765625
206,4.628905451660156
207,4.631612075195313
208,4.627124936523438
209,4.627526701660156
210,4.629509758300781
211,4.6288928979492185
212,4.626539494628906
213,4.625535805664063
214,4.627127431640625
215,4.628541291503907
216,4.627327141113281
217,4.626858842773437
218,4.626222419433594
219,4.627359619140625
220,4.622446787109375
221,4.6241455541992185
222,4.626840048828125
223,4.623269868164063
224,4.6246508740234376
225,4.624780329589844
226,4.62597421875
227,4.625727072753906
228,4.62307212890625
229,4.620286511230469
230,4.622279460449219
231,4.623051293945313
232,4.6188175
233,4.622580676269531
234,4.621389487304688
235,4.621506135253906
236,4.6225673828125
237,4.620933759765625
238,4.6223659765625
239,4.620965991210937
240,4.620893063964844
241,4.619948508300781
242,4.617172387695312
243,4.620353586425781
244,4.619759672851562
245,4.62146451171875
246,4.615606071777344
247,4.617753525390625
248,4.620966140136718
249,4.61557189453125
250,4.617653908691406
251,4.622078798828125
252,4.618337697753907
253,4.616983049316406
254,4.615410822753907
255,4.614023598632812
256,4.615347802734375
257,4.615222663574219
258,4.6188386474609375
259,4.616420649414063
260,4.615173410644531
261,4.61661927734375
262,4.613785227050781
263,4.615831677246094
264,4.615073764648438
265,4.612676662597656
266,4.614710393066407
267,4.612447863769531
268,4.611784750976563
269,4.615013286132813
270,4.613918388671875
271,4.61214712890625
272,4.6115553564453124
273,4.610878474121094
274,4.612913413085938
275,4.615960466308594
276,4.612899086914062
277,4.612436955566406
278,4.613642739257813
279,4.610087685546875
280,4.611155810546875
281,4.6093633520507815
282,4.609436362304687
283,4.614603439941407
284,4.6129295263671874
285,4.611557836914063
286,4.610051628417969
287,4.6125989990234375
288,4.610300222167969
289,4.612283676757812
290,4.6097410546875
291,4.613383669433594
292,4.609082290039063
293,4.611899631347656
294,4.610021857910156
295,4.6073846435546875
296,4.607236689453125
297,4.608234560546875
298,4.607669936523438
299,4.611517946777344
300,4.609950791015625
301,4.605756870117188
302,4.6087720239257814
303,4.607780334472657
304,4.606083857421875
305,4.6082216015625
306,4.605459438476562
307,4.610452661132813
308,4.609315793457031
309,4.60657302734375
310,4.606327956542969
311,4.606877045898438
312,4.606139958496094
313,4.6093731005859375
314,4.607497680664062
315,4.604836791992187
316,4.605424318847656
317,4.603321853027344
318,4.604328505859375
319,4.603922453613281
320,4.6066475708007815
321,4.6050856176757815
322,4.604885041503906
323,4.606689025878906
324,4.602305766601562
325,4.604442739257813
326,4.602295043945312
327,4.605680078125
328,4.602368745117188
329,4.602877836914063
330,4.60519287109375
331,4.599922133789063
332,4.601957060546875
333,4.601416044921875
334,4.602071774902344
335,4.6011438208007815
336,4.601258342285156
337,4.599630073242188
338,4.60198458984375
339,4.59810583984375
340,4.602627487792969
341,4.599764431152344
342,4.602228461914063
343,4.598264145507812
344,4.601763461914063
345,4.603197094726562
346,4.601797341308594
347,4.600098159179687
348,4.600844499511719
349,4.5969912890625
350,4.597649953613281
351,4.602985380859375
352,4.597407817382813
353,4.600386857910157
354,4.5962655639648435
355,4.598577485351562
356,4.601084890136719
357,4.602138840332032
358,4.599925539550782
359,4.600152963867187
360,4.600634099121094
361,4.598452639160156
362,4.599637429199219
363,4.5984503637695315
364,4.598937600097656
365,4.5968671411132815
366,4.597423686523437
367,4.598279006347656
368,4.598236877441407
369,4.595054357910156
370,4.596084963378906
371,4.596339191894531
372,4.599097077636719
373,4.596422385253907
374,4.597639736328125
375,4.598230395507812
376,4.597138503417969
377,4.596558654785157
378,4.595357485351562
379,4.597342531738281
380,4.595002353515625
381,4.594745834960937
382,4.597966396484375
383,4.595301479492187
384,4.595600268554687
385,4.593278967285157
386,4.593210673828125
387,4.592317932128906
388,4.595253139648437
389,4.5973257421875
390,4.592427072753906
391,4.593873037109375
392,4.594437038574219
393,4.593625158691406
394,4.592273542480469
395,4.592722797851563
396,4.593107998046875
397,4.594250146484375
398,4.5944332934570316
399,4.591326484375
400,4.593627185058594
401,4.591142214355469
402,4.592029248046875
403,4.592783601074219
404,4.593735270996094
405,4.594842827148438
406,4.593331799316406
407,4.591216870117187
408,4.591852150878906
409,4.589475749511719
410,4.592921667480469
411,4.593534560546875
412,4.589636628417969
413,4.595312829589844
414,4.5944033837890625
415,4.592884799804687
416,4.594390126953125
417,4.590984877929688
418,4.589862543945313
419,4.593475913085937
420,4.592857219238281
421,4.590792192382812
422,4.589602827148438
423,4.589828364257812
424,4.591836306152344
425,4.593012580566406
426,4.589007275390625
427,4.591594243164063
428,4.58805787109375
429,4.590103601074219
430,4.588994116210937
431,4.591353078613281
432,4.590006279296875
433,4.589162204589844
434,4.590359401855468
435,4.586940085449219
436,4.590026774902344
437,4.588467373046875
438,4.587952683105469
439,4.587969372558594
440,4.58875611328125
441,4.589781201171875
442,4.588277202148437
443,4.588359643554687
444,4.587203962402344
445,4.587503823242187
446,4.58772376953125
447,4.588676604003906
448,4.588786687011718
449,4.588838566894531
450,4.588850432128906
451,4.58839556640625
452,4.5865691796875
453,4.588048935546875
454,4.588327211914063
455,4.588378688964844
456,4.587291938476563
457,4.588668603515625
458,4.588372841796875
459,4.586763518066406
460,4.588313181152344
461,4.584767548828125
462,4.588896372070312
463,4.58449994140625
464,4.584424372558594
465,4.589562463378906
466,4.5865007763671874
467,4.5847316088867185
468,4.582744912109375
469,4.588744755859375
470,4.584749528808594
471,4.585599909667969
472,4.584348420410156
473,4.588112158203125
474,4.584440417480469
475,4.583181689453125
476,4.584472126464844
477,4.584996867675781
478,4.582381806640625
479,4.586016875
480,4.587193283691406
481,4.587743146972656
482,4.58550341796875
483,4.5835293896484375
484,4.58509203125
485,4.586717687988282
486,4.586126813964844
487,4.585391967773438
488,4.583867009277344
489,4.58470037109375
490,4.582986584472656
491,4.5863787744140625
492,4.583502990722656
493,4.583494548339844
494,4.5849236938476565
495,4.58353609375
496,4.579802309570312
497,4.581793156738281
498,4.5847337329101565
499,4.584743044433594
500,4.579894165039063
