Epoch,Loss
132,3.974559310913086
133,3.977262883911133
134,3.975390425415039
135,3.976459963378906
136,3.972239505615234
137,3.9743452978515625
138,3.9715256646728516
139,3.9732430078125
140,3.971991105957031
141,3.9746255999755857
142,3.9734121215820313
143,3.9710265631103514
144,3.9696956164550783
145,3.9690570166015626
146,3.9686171282958984
147,3.969734760131836
148,3.96838335144043
149,3.9716656140136717
150,3.9685796325683595
151,3.9631370446777345
152,3.9673360498046875
153,3.9709481451416018
154,3.964282926635742
155,3.964015421142578
156,3.966227342529297
157,3.9626567578125
158,3.9642165747070313
159,3.9674798333740235
160,3.963877049560547
161,3.9637807373046874
162,3.9623560406494143
163,3.9617217639160156
164,3.964088833618164
165,3.9640211334228517
166,3.95914908996582
167,3.959209107055664
168,3.959066411743164
169,3.959377147216797
170,3.958896028442383
171,3.9635779528808595
172,3.957478091430664
173,3.959184855957031
174,3.9594179315185545
175,3.9565385900878907
176,3.9578879553222657
177,3.9604341760253905
178,3.9576782318115233
179,3.957384237060547
180,3.9552105377197266
181,3.957249467163086
182,3.954392214355469
183,3.957261837768555
184,3.9566553778076172
185,3.9576853369140625
186,3.9560680535888673
187,3.9566329638671873
188,3.954746740722656
189,3.9543142510986327
190,3.951865830078125
191,3.950941856689453
192,3.9563876208496094
193,3.9538721527099607
194,3.9513253302001954
195,3.9516222729492188
196,3.953971011352539
197,3.9526033514404295
198,3.951076591796875
199,3.9507981579589844
200,3.9516386169433595
201,3.951085537109375
202,3.952684278564453
203,3.9515765216064453
204,3.9489068157958984
205,3.9513519915771482
206,3.9492534478759764
207,3.95067172668457
208,3.9472929650878905
209,3.950887567138672
210,3.9490920532226563
211,3.9480572027587892
212,3.946981823120117
213,3.946550225830078
214,3.946156466674805
215,3.9481932611083983
216,3.944477603149414
217,3.948023949584961
218,3.947586219482422
219,3.9520027795410155
220,3.945287913208008
221,3.945530299072266
222,3.9474957592773436
223,3.945206517944336
224,3.94600842590332
225,3.9455646282958985
226,3.9452780444335938
227,3.9449101342773436
228,3.942200009765625
229,3.945849398803711
230,3.9427901586914063
231,3.9457008544921877
232,3.945801044921875
233,3.943630621948242
234,3.944783529052734
235,3.945344271850586
236,3.94287705078125
237,3.9400005187988283
238,3.9400820458984374
239,3.940539523925781
240,3.941713363647461
241,3.941774396972656
242,3.9418945166015624
243,3.9437001104736327
244,3.9398499237060545
245,3.942854395751953
246,3.94103439453125
247,3.9410573596191405
248,3.9402764849853518
249,3.941983452758789
250,3.942338153076172
251,3.938678894042969
252,3.9419133905029295
253,3.9388577825927733
254,3.938498306274414
255,3.9401088970947264
256,3.9403231420898437
257,3.937772551879883
258,3.939546098022461
259,3.938604016113281
260,3.9392286114501953
261,3.9363463049316407
262,3.936884504394531
263,3.938715435180664
264,3.9366566815185546
265,3.9393272235107424
266,3.9362779315185548
267,3.938440026245117
268,3.936419814453125
269,3.937177185058594
270,3.936517720336914
271,3.9366773931884764
272,3.936824216308594
273,3.936871437988281
274,3.936206331176758
275,3.9346529559326173
276,3.9373155529785158
277,3.935712166748047
278,3.9366556536865236
279,3.934880955810547
280,3.9336664263916017
281,3.935783721923828
282,3.9325539678955077
283,3.9348840643310545
284,3.9361475970458986
285,3.936850162963867
286,3.9326376287841796
287,3.9315588409423827
288,3.9328724310302734
289,3.9346291204833985
290,3.934832576293945
291,3.9367590380859374
292,3.9318403314208985
293,3.9324019305419924
294,3.9314476947021486
295,3.934682582397461
296,3.9308761444091798
297,3.934492684326172
298,3.9302633233642577
299,3.9302986779785156
300,3.9306909020996095
301,3.9318800494384765
302,3.931000712890625
303,3.9332789361572265
304,3.929462560424805
305,3.931377175292969
306,3.9321821502685546
307,3.931194373779297
308,3.929495887451172
309,3.930496704711914
310,3.9328332806396484
311,3.929974567871094
312,3.9272711151123048
313,3.9337878088378906
314,3.9294924328613283
315,3.9322217700195314
316,3.9298168078613283
317,3.9289973205566406
318,3.9284432818603516
319,3.9277387615966797
320,3.9257737707519533
321,3.9294403125
322,3.930495913696289
323,3.9285831011962893
324,3.9274096716308593
325,3.927255244140625
326,3.9256622192382813
327,3.9262568676757814
328,3.928208489379883
329,3.9286437756347654
330,3.92821274597168
331,3.9282592956542968
332,3.928965648803711
333,3.926626227416992
334,3.9267588800048827
335,3.9249815899658205
336,3.926545158691406
337,3.9249755529785157
338,3.9260867462158204
339,3.9263812811279295
340,3.925206052246094
341,3.928684047241211
342,3.927874760131836
343,3.926497748413086
344,3.9242006097412108
345,3.9234697918701174
346,3.923439130859375
347,3.92480299621582
348,3.926866103515625
349,3.9273042114257812
350,3.924312630004883
351,3.9253497326660156
352,3.925343080444336
353,3.9270969409179686
354,3.926420137939453
355,3.923364602661133
356,3.9249026196289063
357,3.9232903344726564
358,3.9257296514892577
359,3.921599597167969
360,3.9242176416015626
361,3.922001993408203
362,3.9251345391845702
363,3.9214442376708982
364,3.9251946282958983
365,3.9213509582519532
366,3.924489888305664
367,3.9250093298339843
368,3.9212116931152345
369,3.920872124633789
370,3.921551376953125
371,3.923731538696289
372,3.9248101733398437
373,3.923620463256836
374,3.919439935913086
375,3.922152579956055
376,3.9205400524902343
377,3.9188275854492187
378,3.9257397302246093
379,3.919377393798828
380,3.920836193237305
381,3.921986000366211
382,3.922003003540039
383,3.9220566314697267
384,3.918844906616211
385,3.9210062548828124
386,3.9198644750976563
387,3.917123359375
388,3.9204605529785157
389,3.9203910681152343
390,3.9202279833984375
391,3.92029255859375
392,3.920849352416992
393,3.9198334185791017
394,3.916880445556641
395,3.9190233111572264
396,3.9189140673828127
397,3.921160852661133
398,3.9192731719970704
399,3.9203186987304686
400,3.9185227789306643
401,3.9199023950195313
402,3.9182477270507814
403,3.919265271606445
404,3.919828705444336
405,3.9211174096679686
406,3.920715454711914
407,3.916175053100586
408,3.9206016815185545
409,3.9198631524658203
410,3.9196219805908203
411,3.917086859741211
412,3.9203431842041017
413,3.9184726837158204
414,3.9172133996582033
415,3.9182925982666017
416,3.9166249255371093
417,3.9162498333740237
418,3.917782965698242
419,3.9173888555908203
420,3.918310111694336
421,3.916670869140625
422,3.917356548461914
423,3.916830396118164
424,3.918253783569336
425,3.918097916259766
426,3.917311839599609
427,3.9162604351806642
428,3.9181399017333987
429,3.9163735180664063
430,3.91542998046875
431,3.915924201660156
432,3.9182229486083986
433,3.9163891009521485
434,3.915660383911133
435,3.916641312255859
436,3.917626223144531
437,3.9160680828857424
438,3.9141723425292967
439,3.914788616333008
440,3.915665275878906
441,3.91302146484375
442,3.9177884228515625
443,3.9132603100585936
444,3.915526508178711
445,3.9173583935546876
446,3.9160585021972656
447,3.9162628057861326
448,3.918206474609375
449,3.9143092449951173
450,3.91620811340332
451,3.9147064819335937
452,3.9148839617919924
453,3.9143132690429687
454,3.9174542749023438
455,3.9147164538574217
456,3.913722738647461
457,3.9143613305664062
458,3.914252434692383
459,3.9134160174560546
460,3.9145756567382812
461,3.916091641845703
462,3.9161699200439455
463,3.91437991027832
464,3.914456615600586
465,3.9134659533691405
466,3.911566736450195
467,3.914343068847656
468,3.91654935546875
469,3.914932199707031
470,3.911580595703125
471,3.9121088299560545
472,3.912942266845703
473,3.9118850848388673
474,3.912234853515625
475,3.9123801525878905
476,3.912427048950195
477,3.911385888671875
478,3.914186722412109
479,3.9144932470703124
480,3.91111991394043
481,3.9112400848388673
482,3.9137073889160154
483,3.911341180419922
484,3.9107739337158205
485,3.9117953997802735
486,3.9134181787109377
487,3.915346892700195
488,3.9152867980957033
489,3.911504489135742
490,3.9109185095214842
491,3.911848212890625
492,3.915910928955078
493,3.9113915734863283
494,3.910467932739258
495,3.9106700939941406
496,3.909563328857422
497,3.911277176513672
498,3.914144321899414
499,3.915962703857422
500,3.9098849877929687
