Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,2.356267822265625,0.1171875,28.87,73.77
2,2.2894002685546875,0.33984375,46.14,88.84
3,2.22466015625,0.453125,54.02,94.27
4,2.168265380859375,0.49609375,57.14,95.59
5,2.1045421142578125,0.546875,59.63,96.13000000000001
6,2.0617932739257814,0.55078125,61.480000000000004,96.47
7,1.995055908203125,0.603515625,63.42,96.8
8,1.9349111328125,0.6328125,65.13,96.89
9,1.9052770385742188,0.623046875,66.51,97.05
10,1.8443521118164063,0.638671875,67.5,97.21
11,1.79490087890625,0.654296875,68.21000000000001,97.28
12,1.74809423828125,0.671875,68.85,97.33000000000001
13,1.7333983154296875,0.650390625,69.38,97.37
14,1.6860401000976561,0.6640625,69.88,97.50999999999999
15,1.6320184326171876,0.673828125,70.27,97.50999999999999
16,1.5992491455078126,0.654296875,70.74000000000001,97.55
17,1.5646127319335938,0.68359375,70.97,97.56
18,1.5176649169921874,0.689453125,70.93,97.50999999999999
19,1.4867377319335937,0.685546875,71.07,97.54
20,1.4526773681640626,0.681640625,71.26,97.58
21,1.4121474609375,0.6796875,71.46000000000001,97.59
22,1.3951246948242189,0.69921875,71.64,97.64
23,1.3815,0.6875,71.78,97.66
24,1.3713460693359374,0.662109375,71.93,97.68
25,1.3209808959960938,0.69140625,72.11,97.75
26,1.2984171142578125,0.69140625,72.25,97.82
27,1.2792916259765625,0.69921875,72.33000000000001,97.85000000000001
28,1.2477891845703124,0.697265625,72.39999999999999,97.88
29,1.2541753540039062,0.69921875,72.52,97.92
30,1.2120016479492188,0.69921875,72.56,97.94
31,1.20675439453125,0.701171875,72.68,97.97
32,1.17414990234375,0.69921875,72.77,98.00999999999999
33,1.1504212036132813,0.712890625,72.87,98.02
34,1.1444083251953125,0.71484375,73.00999999999999,98.03
35,1.1288133544921874,0.689453125,73.11,98.03
36,1.1116947631835938,0.712890625,73.11,98.04
37,1.1146068115234375,0.703125,73.11999999999999,98.05
38,1.07557373046875,0.72265625,73.17,98.05
39,1.0615467529296876,0.697265625,73.28,98.05
40,1.081357421875,0.71875,73.31,98.06
41,1.0693296508789063,0.71875,73.42999999999999,98.07000000000001
42,1.0637127075195312,0.705078125,73.46000000000001,98.04
43,1.0190701293945312,0.720703125,73.5,98.04
44,1.01407763671875,0.720703125,73.47,98.04
45,1.0181658630371093,0.712890625,73.6,98.07000000000001
46,0.9907508239746093,0.732421875,73.64,98.07000000000001
47,0.9525109252929688,0.73828125,73.68,98.06
48,0.9991714782714843,0.71875,73.75,98.06
49,0.9695064697265625,0.71484375,73.78,98.13
50,0.9611389465332031,0.736328125,73.75,98.14
51,0.9519725036621094,0.7265625,73.76,98.16
52,0.9375298156738281,0.716796875,73.8,98.17
53,0.9711376953125,0.69921875,73.86,98.18
54,0.9260482482910156,0.73828125,73.85000000000001,98.16
55,0.9313964233398437,0.7265625,73.92999999999999,98.17
56,0.9273996276855468,0.73828125,73.9,98.18
57,0.9015126037597656,0.728515625,74.03,98.19
58,0.9174958190917969,0.724609375,74.09,98.17
59,0.9237952880859375,0.732421875,74.06,98.2
60,0.8794728088378906,0.734375,74.08,98.18
61,0.9045025939941407,0.728515625,74.09,98.17
62,0.9294909362792969,0.705078125,74.08,98.16
63,0.8522102355957031,0.716796875,74.07000000000001,98.19
64,0.9039930419921876,0.71484375,74.03,98.16
65,0.8705243835449219,0.728515625,74.03999999999999,98.22
66,0.8654874572753907,0.734375,74.11,98.24000000000001
67,0.8637015380859375,0.740234375,74.16,98.26
68,0.8598282775878906,0.724609375,74.27,98.25
69,0.8999372863769531,0.71484375,74.4,98.25
70,0.8558664245605468,0.75390625,74.41,98.25
71,0.8502650146484375,0.74609375,74.42,98.29
72,0.8336663208007813,0.73046875,74.53999999999999,98.29
73,0.8139033508300781,0.763671875,74.59,98.3
74,0.83695654296875,0.73046875,74.71,98.32
75,0.8462298583984375,0.73046875,74.72,98.3
76,0.8337891540527343,0.732421875,74.71,98.28
77,0.8165314636230468,0.751953125,74.76,98.29
78,0.7948161315917969,0.740234375,74.78,98.3
79,0.8279639587402344,0.748046875,74.76,98.25
80,0.804807373046875,0.736328125,74.74,98.27
81,0.8564237670898438,0.751953125,74.77000000000001,98.26
82,0.7897787170410157,0.73828125,74.76,98.25
83,0.8157623596191407,0.728515625,74.83999999999999,98.26
84,0.8162538146972657,0.7421875,74.8,98.21
85,0.7653843688964844,0.74609375,74.8,98.22
86,0.7449612121582031,0.771484375,74.95,98.26
87,0.7588460388183593,0.763671875,75.01,98.28
88,0.8034557800292969,0.74609375,75.01,98.28
89,0.7778713989257813,0.75390625,75.06,98.3
90,0.7582239685058594,0.767578125,75.09,98.31
91,0.7762693786621093,0.75,75.14,98.32
92,0.7890372924804687,0.759765625,75.14,98.31
93,0.7819208068847656,0.751953125,75.18,98.35000000000001
94,0.7449811706542969,0.75390625,75.27000000000001,98.37
95,0.775474365234375,0.744140625,75.29,98.39
96,0.7630160217285156,0.75390625,75.33,98.37
97,0.7319170532226562,0.7578125,75.42,98.42999999999999
98,0.7093372192382813,0.783203125,75.48,98.42
99,0.7986394348144531,0.734375,75.48,98.4
100,0.7653597106933594,0.751953125,75.52,98.41
101,0.7356006469726563,0.76171875,75.5,98.4
102,0.7784857177734374,0.74609375,75.47,98.41
103,0.7444446411132812,0.767578125,75.49,98.42999999999999
104,0.7340377502441406,0.755859375,75.44,98.42
105,0.7122974853515625,0.779296875,75.4,98.41
106,0.7768318786621093,0.74609375,75.42,98.41
107,0.7581172485351563,0.755859375,75.47,98.44000000000001
108,0.774297607421875,0.75,75.42,98.42999999999999
109,0.7268413696289062,0.7734375,75.42,98.4
110,0.7160012512207031,0.767578125,75.44999999999999,98.4
111,0.6788997192382813,0.78125,75.52,98.42999999999999
112,0.7038015441894532,0.763671875,75.42999999999999,98.42
113,0.7275494384765625,0.765625,75.42999999999999,98.42999999999999
114,0.6880837707519531,0.779296875,75.47,98.41
115,0.7515191650390625,0.7421875,75.53,98.42999999999999
116,0.7504891967773437,0.75390625,75.47,98.41
117,0.728778564453125,0.748046875,75.48,98.44000000000001
118,0.7527915344238282,0.751953125,75.48,98.45
119,0.7171983947753906,0.755859375,75.59,98.42999999999999
120,0.6963899536132813,0.78125,75.64,98.46000000000001
121,0.7088255310058593,0.775390625,75.67,98.47
122,0.7280592956542968,0.755859375,75.68,98.47
123,0.73731787109375,0.775390625,75.76,98.47
124,0.7189092712402344,0.748046875,75.75,98.45
125,0.6838638610839843,0.76953125,75.69,98.45
126,0.7039011535644532,0.771484375,75.72,98.42
127,0.6755810852050781,0.78125,75.79,98.45
128,0.6964195556640626,0.765625,75.78,98.4
129,0.679162109375,0.771484375,75.76,98.41
130,0.68693359375,0.763671875,75.74,98.41
131,0.7083696899414063,0.767578125,75.69,98.41
132,0.6661429748535156,0.767578125,75.7,98.41
133,0.6795399475097657,0.787109375,75.71,98.41
134,0.6921119384765625,0.759765625,75.72,98.45
135,0.6869993286132813,0.76953125,75.83,98.42
136,0.73154150390625,0.74609375,75.86,98.42
137,0.6975716247558593,0.75390625,75.85,98.42999999999999
138,0.6778208312988281,0.76953125,75.89,98.45
139,0.6859823303222656,0.771484375,75.99000000000001,98.44000000000001
140,0.6856471862792969,0.75390625,75.97,98.42
141,0.6931017761230469,0.7734375,76.03999999999999,98.45
142,0.6662930603027344,0.7734375,76.06,98.49
143,0.6672952575683594,0.79296875,76.07000000000001,98.47
144,0.6538789367675781,0.78125,76.19,98.49
145,0.6376286926269531,0.787109375,76.14,98.50999999999999
146,0.6428768005371094,0.79296875,76.13,98.45
147,0.6644298400878906,0.771484375,76.05,98.52
148,0.6939142761230469,0.7734375,76.14999999999999,98.49
149,0.6438123168945312,0.796875,76.16000000000001,98.49
150,0.6706716613769531,0.765625,76.08,98.49
151,0.648087646484375,0.78125,76.05,98.46000000000001
152,0.6653214721679688,0.78125,76.11,98.45
153,0.6590625305175781,0.783203125,76.14999999999999,98.45
154,0.6575630187988282,0.748046875,76.1,98.5
155,0.6492199401855469,0.767578125,76.14999999999999,98.49
156,0.6695264282226563,0.7734375,76.1,98.5
157,0.6184630126953125,0.80859375,76.13,98.50999999999999
158,0.665220703125,0.77734375,76.14999999999999,98.52
159,0.6613760986328125,0.767578125,76.08,98.53
160,0.6142468566894531,0.783203125,76.09,98.52
161,0.6490270385742187,0.767578125,76.07000000000001,98.50999999999999
162,0.6606287231445312,0.77734375,76.13,98.50999999999999
163,0.6112221069335938,0.783203125,76.21,98.50999999999999
164,0.6568937072753906,0.775390625,76.22,98.49
165,0.6851524963378907,0.7578125,76.21,98.48
166,0.6390178527832031,0.77734375,76.24,98.49
167,0.6356015319824219,0.78515625,76.22,98.48
168,0.6077939758300781,0.7734375,76.24,98.45
169,0.6464579162597657,0.767578125,76.22,98.45
170,0.755909912109375,0.73046875,76.18,98.42999999999999
171,0.6376048583984375,0.798828125,76.16000000000001,98.4
172,0.6129389343261719,0.787109375,76.21,98.41
173,0.6199845275878906,0.783203125,76.14,98.42
174,0.6438251647949219,0.796875,76.18,98.46000000000001
175,0.6225365600585937,0.791015625,76.18,98.45
176,0.6972142333984375,0.759765625,76.17,98.46000000000001
177,0.682927490234375,0.751953125,76.18,98.44000000000001
178,0.6109833679199219,0.802734375,76.25,98.48
179,0.5968421020507813,0.80078125,76.32,98.49
180,0.6383057556152344,0.767578125,76.35,98.49
181,0.6738327026367188,0.78125,76.3,98.48
182,0.6073608093261719,0.78125,76.36,98.48
183,0.5945587768554688,0.8046875,76.21,98.48
184,0.63060400390625,0.78125,76.3,98.5
