Epoch,Loss,Accuracy,Top1 Acc,Top5 Acc
1,2.013580645751953,0.54453125,75.01,98.15
2,1.4567812622070313,0.6900390625,76.0,98.50999999999999
3,1.1472025512695312,0.723046875,77.0,98.66
4,0.9993393707275391,0.717578125,77.89,98.76
5,0.913285317993164,0.72734375,78.48,98.82
6,0.8576116333007813,0.72734375,79.16,98.87
7,0.8145484741210938,0.734375,79.36999999999999,98.98
8,0.8020437072753906,0.7330078125,79.74,99.03999999999999
9,0.7678994506835938,0.7388671875,80.24,99.07000000000001
10,0.7475910949707031,0.7400390625,80.44,99.18
11,0.7390192962646485,0.7412109375,80.74,99.16
12,0.7299933654785157,0.74140625,81.01,99.28
13,0.7228079132080079,0.744921875,81.10000000000001,99.22
14,0.6907196807861328,0.758203125,81.26,99.28
15,0.6922847076416015,0.75234375,81.53,99.27
16,0.6836076232910157,0.7546875,81.45,99.33
17,0.6956134857177735,0.7486328125,81.84,99.28
18,0.6750448364257813,0.7578125,81.91000000000001,99.3
19,0.6689173889160156,0.7609375,82.0,99.31
20,0.6769617553710937,0.7603515625,81.94,99.37
21,0.6439198944091797,0.76796875,82.15,99.33999999999999
22,0.6563255920410156,0.7630859375,82.39,99.39
23,0.6547069473266601,0.7619140625,82.22,99.41
24,0.6399574066162109,0.7662109375,82.39,99.41
25,0.6364417144775391,0.7697265625,82.8,99.39
26,0.6289196990966797,0.7669921875,82.44,99.4
27,0.647550161743164,0.765625,82.93,99.45
28,0.6150555297851562,0.771484375,82.6,99.44
29,0.6328830871582031,0.76875,82.93,99.42999999999999
30,0.6400533752441406,0.76328125,82.77,99.46000000000001
31,0.6289294723510742,0.7720703125,83.08,99.46000000000001
32,0.6285836853027343,0.7701171875,83.09,99.49
33,0.6452659393310547,0.7626953125,82.94,99.48
34,0.6210524658203125,0.766796875,83.13000000000001,99.44
35,0.6206371154785156,0.7755859375,82.97,99.48
36,0.6302546417236328,0.763671875,83.21,99.45
37,0.6091819549560546,0.7787109375,83.27,99.46000000000001
38,0.6225786819458008,0.7751953125,83.39999999999999,99.53
39,0.6210528259277344,0.768359375,83.28,99.47
40,0.6043510772705079,0.778515625,83.34,99.48
41,0.6203085556030273,0.7767578125,83.32000000000001,99.46000000000001
42,0.617932748413086,0.7728515625,83.54,99.48
43,0.5976132949829102,0.776953125,83.43,99.5
44,0.6035478057861328,0.7724609375,83.57,99.48
45,0.61047099609375,0.77578125,83.32000000000001,99.49
46,0.5962859161376953,0.776171875,83.54,99.52
47,0.5881337951660156,0.7759765625,83.56,99.5
48,0.60063212890625,0.771875,83.48,99.51
49,0.6091272064208985,0.7779296875,83.53,99.52
50,0.5812765106201172,0.783203125,83.62,99.55000000000001
51,0.6024205291748047,0.777734375,83.65,99.52
52,0.6022772079467773,0.777734375,83.83,99.52
53,0.5860656204223633,0.7830078125,83.73,99.5
54,0.5965527465820313,0.78125,83.84,99.51
55,0.5878124389648437,0.78359375,83.84,99.48
